Symbol,Series,Record Date,Bc Start Date,Bc End Date,Ex Date,No Delivery Start Date,No Delivery End Date,Purpose,
MOREPENLAB,BE,-,01/07/2008,04/07/2008,27/06/2008,-,-,ANNUAL GENERAL MEETING,
MOREPENLAB,BT,-,15/09/2009,18/09/2009,08/09/2009,08/09/2009,14/09/2009,Annual General Meeting,
MOREPENLAB,BE,-,15/09/2009,18/09/2009,11/09/2009,-,-,Annual General Meeting,
MOREPENLAB,BL,-,15/09/2009,18/09/2009,11/09/2009,-,-,Annual General Meeting,
MOREPENLAB,EQ,-,15/09/2009,18/09/2009,11/09/2009,-,-,Annual General Meeting,
MORGANSTAN,BT,-,11/06/2001,12/06/2001,28/05/2001,-,-,DIVIDEND-10%             PURPOSE REVISED,
MORGANSTAN,BL,27/10/2006,-,-,26/10/2006,-,-,INTERIM DIVIDEND-20%,
MORGANSTAN,BT,27/10/2006,-,-,18/10/2006,18/10/2006,26/10/2006,INTERIM DIVIDEND-20%,
MORGANSTAN,EQ,27/10/2006,-,-,26/10/2006,-,-,INTERIM DIVIDEND-20%,
MOSERBAER,EQ,-,07/09/2009,08/09/2009,03/09/2009,-,-,AGM/DIV-RE.0.60 PER SHARE,
MOSERBAER,BE,-,07/09/2009,08/09/2009,03/09/2009,-,-,AGM/DIV-RE.0.60 PER SHARE,
MOSERBAER,BT,-,07/09/2009,08/09/2009,31/08/2009,31/08/2009,04/09/2009,AGM/DIV-RE.0.60 PER SHARE,
MOSERBAER,BL,-,07/09/2009,08/09/2009,03/09/2009,-,-,AGM/DIV-RE.0.60 PER SHARE,
MOSERBAER,BE,-,31/07/2008,01/08/2008,29/07/2008,-,-,AGM/DIVIDEND - 10%,
MOSERBAER,BT,-,31/07/2008,01/08/2008,24/07/2008,24/07/2008,30/07/2008,AGM/DIVIDEND - 10%,
MOSERBAER,BL,-,31/07/2008,01/08/2008,29/07/2008,-,-,AGM/DIVIDEND - 10%,
MOSERBAER,EQ,-,31/07/2008,01/08/2008,29/07/2008,-,-,AGM/DIVIDEND - 10%,
MOSERBAER,BT,-,29/09/2010,30/09/2010,22/09/2010,22/09/2010,28/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.60 PER SHARE,
MOSERBAER,BE,-,29/09/2010,30/09/2010,27/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.60 PER SHARE,
MOSERBAER,BL,-,29/09/2010,30/09/2010,27/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.60 PER SHARE,
MOSERBAER,EQ,-,29/09/2010,30/09/2010,27/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RE.0.60 PER SHARE,
MOSERBAER,BL,18/07/2007,-,-,17/07/2007,-,-,BONUS 1:2,
MOSERBAER,EQ,18/07/2007,-,-,17/07/2007,-,-,BONUS 1:2,
MOSERBAER,BT,18/07/2007,-,-,11/07/2007,11/07/2007,17/07/2007,BONUS 1:2,
MOSERBAER,BL,-,17/07/2006,19/07/2006,13/07/2006,-,-,DIVIDEND-10%,
MOSERBAER,BT,-,17/07/2006,19/07/2006,13/07/2006,-,-,DIVIDEND-10%,
MOSERBAER,EQ,-,01/08/2005,03/08/2005,28/07/2005,-,-,DIVIDEND-10%,
MOSERBAER,EQ,-,17/07/2006,19/07/2006,13/07/2006,-,-,DIVIDEND-10%,
MOSERBAER,BT,-,01/08/2005,03/08/2005,28/07/2005,-,-,DIVIDEND-10%,
MOSERBAER,EQ,-,13/06/2007,15/06/2007,11/06/2007,-,-,FINAL DIVIDEND - 15%,
MOSERBAER,BT,-,13/06/2007,15/06/2007,06/06/2007,06/06/2007,12/06/2007,FINAL DIVIDEND - 15%,
MOSERBAER,BL,-,13/06/2007,15/06/2007,11/06/2007,-,-,FINAL DIVIDEND - 15%,
MOTHERSUMI,BT,-,18/09/2009,24/09/2009,11/09/2009,11/09/2009,17/09/2009,AGM/DIV-RS.1.35 PER SHARE,
MOTHERSUMI,BE,-,18/09/2009,24/09/2009,16/09/2009,-,-,AGM/DIV-RS.1.35 PER SHARE,
MOTHERSUMI,BL,-,18/09/2009,24/09/2009,16/09/2009,-,-,AGM/DIV-RS.1.35 PER SHARE,
MOTHERSUMI,EQ,-,18/09/2009,24/09/2009,16/09/2009,-,-,AGM/DIV-RS.1.35 PER SHARE,
MOTHERSUMI,BT,-,05/08/2008,11/08/2008,29/07/2008,29/07/2008,04/08/2008,AGM/DIVIDEND - 135%,
MOTHERSUMI,EQ,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 135%,
MOTHERSUMI,BE,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 135%,
MOTHERSUMI,BL,-,05/08/2008,11/08/2008,01/08/2008,-,-,AGM/DIVIDEND - 135%,
MOTHERSUMI,BT,-,16/08/2005,20/08/2005,11/08/2005,-,-,AGM/DIVIDEND-100%,
MOTHERSUMI,EQ,-,16/08/2005,20/08/2005,11/08/2005,-,-,AGM/DIVIDEND-100%,
MOTHERSUMI,EQ,-,01/08/2006,07/08/2006,28/07/2006,-,-,AGM/DIVIDEND-115%,
MOTHERSUMI,BT,-,01/08/2006,07/08/2006,28/07/2006,-,-,AGM/DIVIDEND-115%,
MOTHERSUMI,BL,-,01/08/2006,07/08/2006,28/07/2006,-,-,AGM/DIVIDEND-115%,
MOTHERSUMI,BL,-,25/07/2007,30/07/2007,23/07/2007,-,-,AGM/DIVIDEND-150%,
MOTHERSUMI,BT,-,25/07/2007,30/07/2007,18/07/2007,18/07/2007,24/07/2007,AGM/DIVIDEND-150%,
MOTHERSUMI,EQ,-,25/07/2007,30/07/2007,23/07/2007,-,-,AGM/DIVIDEND-150%,
MOTHERSUMI,BE,-,22/08/2001,29/08/2001,13/08/2001,13/08/2001,17/08/2001,AGM/DIVIDEND-40%,
MOTHERSUMI,BE,-,21/08/2010,26/08/2010,18/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.75 PER SHARE,
MOTHERSUMI,BT,-,21/08/2010,26/08/2010,13/08/2010,13/08/2010,20/08/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.75 PER SHARE,
MOTHERSUMI,BL,-,21/08/2010,26/08/2010,18/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.75 PER SHARE,
MOTHERSUMI,EQ,-,21/08/2010,26/08/2010,18/08/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.75 PER SHARE,
MOTHERSUMI,EQ,31/08/2007,-,-,30/08/2007,-,-,BONUS 1:2,
MOTHERSUMI,BL,31/08/2007,-,-,30/08/2007,-,-,BONUS 1:2,
MOTHERSUMI,BT,31/08/2007,-,-,24/08/2007,24/08/2007,30/08/2007,BONUS 1:2,
MOTILALOFS,BL,-,01/06/2009,15/06/2009,28/05/2009,-,-,AGM/DIV-RE0.80 PER SHARE,
MOTILALOFS,BE,-,01/06/2009,15/06/2009,28/05/2009,-,-,AGM/DIV-RE0.80 PER SHARE,
MOTILALOFS,BT,-,01/06/2009,15/06/2009,25/05/2009,25/05/2009,29/05/2009,AGM/DIV-RE0.80 PER SHARE,
MOTILALOFS,EQ,-,01/06/2009,15/06/2009,28/05/2009,-,-,AGM/DIV-RE0.80 PER SHARE,
MOTILALOFS,BT,-,16/05/2008,31/05/2008,09/05/2008,09/05/2008,15/05/2008,AGM/DIVIDEND - 80%,
MOTILALOFS,BE,-,16/05/2008,31/05/2008,14/05/2008,-,-,AGM/DIVIDEND - 80%,
MOTILALOFS,BL,-,16/05/2008,31/05/2008,14/05/2008,-,-,AGM/DIVIDEND - 80%,
MOTILALOFS,EQ,-,16/05/2008,31/05/2008,14/05/2008,-,-,AGM/DIVIDEND - 80%,
MOTILALOFS,EQ,-,16/07/2010,24/07/2010,14/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,
MOTILALOFS,BT,-,16/07/2010,24/07/2010,09/07/2010,09/07/2010,15/07/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,
MOTILALOFS,BL,-,16/07/2010,24/07/2010,14/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,
MOTILALOFS,BE,-,16/07/2010,24/07/2010,14/07/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.1.20 PER SHARE,
MOTILALOFS,EQ,01/08/2008,-,-,25/07/2008,25/07/2008,31/07/2008,FV SPLIT RS.5/- TO RE.1/-,
MOTILALOFS,BL,01/08/2008,-,-,25/07/2008,25/07/2008,31/07/2008,FV SPLIT RS.5/- TO RE.1/-,
MOTILALOFS,BT,01/08/2008,-,-,25/07/2008,25/07/2008,31/07/2008,FV SPLIT RS.5/- TO RE.1/-,
MOTILALOFS,BE,01/08/2008,-,-,25/07/2008,25/07/2008,31/07/2008,FV SPLIT RS.5/- TO RE.1/-,
MOTOGENFIN,EQ,-,21/09/2007,28/09/2007,19/09/2007,-,-,AGM,
MOTOGENFIN,BT,-,21/09/2007,28/09/2007,14/09/2007,14/09/2007,20/09/2007,AGM,
MOTOGENFIN,BL,-,21/09/2007,28/09/2007,19/09/2007,-,-,AGM,
MOTOGENFIN,BL,-,17/08/2006,24/08/2006,14/08/2006,-,-,AGM,
MOTOGENFIN,BT,-,17/08/2006,24/08/2006,14/08/2006,-,-,AGM,
MOTOGENFIN,EQ,-,27/09/2005,30/09/2005,23/09/2005,-,-,AGM,
MOTOGENFIN,BE,-,25/08/2008,29/08/2008,21/08/2008,-,-,AGM,
MOTOGENFIN,BT,-,25/08/2008,29/08/2008,14/08/2008,14/08/2008,22/08/2008,AGM,
MOTOGENFIN,BL,-,25/08/2008,29/08/2008,21/08/2008,-,-,AGM,
MOTOGENFIN,EQ,-,25/08/2008,29/08/2008,21/08/2008,-,-,AGM,
MOTOGENFIN,BT,-,27/09/2005,30/09/2005,23/09/2005,-,-,AGM,
MOTOGENFIN,EQ,-,17/08/2006,24/08/2006,14/08/2006,-,-,AGM,
MOTOGENFIN,BE,-,21/09/2001,27/09/2001,10/09/2001,10/09/2001,14/09/2001,AGM,
MOTOGENFIN,BE,-,27/09/2005,30/09/2005,23/09/2005,-,-,AGM,
MOTOGENFIN,EQ,-,24/09/2010,29/09/2010,22/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
MOTOGENFIN,BL,-,24/09/2010,29/09/2010,22/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
MOTOGENFIN,BT,-,24/09/2010,29/09/2010,17/09/2010,17/09/2010,23/09/2010,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
MOTOGENFIN,BE,-,24/09/2010,29/09/2010,22/09/2010,-,-,ANNUAL GENERAL MEETING AND DIVIDEND RS.2/- PER SHARE,
MOTOGENFIN,BT,-,14/09/2009,17/09/2009,07/09/2009,07/09/2009,11/09/2009,Annual General Meeting,
MOTOGENFIN,BE,-,14/09/2009,17/09/2009,10/09/2009,-,-,Annual General Meeting,
MOTOGENFIN,EQ,-,14/09/2009,17/09/2009,10/09/2009,-,-,Annual General Meeting,
MOTOGENFIN,BL,-,14/09/2009,17/09/2009,10/09/2009,-,-,Annual General Meeting,
MOTOGENFIN,EQ,03/10/2008,-,-,01/10/2008,-,-,INTERIM DIVIDEND - 20%   PURPOSE REVISED,
MOTOGENFIN,BE,03/10/2008,-,-,01/10/2008,-,-,INTERIM DIVIDEND - 20%   PURPOSE REVISED,
MOTOGENFIN,BT,03/10/2008,-,-,24/09/2008,24/09/2008,01/10/2008,INTERIM DIVIDEND - 20%   PURPOSE REVISED,
MOTOGENFIN,BL,03/10/2008,-,-,01/10/2008,-,-,INTERIM DIVIDEND - 20%   PURPOSE REVISED,
MPHASIS,BT,-,24/01/2009,28/01/2009,19/01/2009,19/01/2009,23/01/2009,AGM/DIV-RS.2 PER SHARE,
MPHASIS,BE,-,24/01/2009,28/01/2009,22/01/2009,-,-,AGM/DIV-RS.2 PER SHARE,
MPHASIS,EQ,-,24/01/2009,28/01/2009,22/01/2009,-,-,AGM/DIV-RS.2 PER SHARE,
MPHASIS,BL,-,24/01/2009,28/01/2009,22/01/2009,-,-,AGM/DIV-RS.2 PER SHARE,
MPHASIS,EQ,-,18/07/2008,25/07/2008,16/07/2008,-,-,AGM/DIV-RS.3.30 PER SHARE,
MPHASIS,BT,-,18/07/2008,25/07/2008,11/07/2008,11/07/2008,17/07/2008,AGM/DIV-RS.3.30 PER SHARE,
MPHASIS,BE,-,18/07/2008,25/07/2008,16/07/2008,-,-,AGM/DIV-RS.3.30 PER SHARE,
MPHASIS,BL,-,18/07/2008,25/07/2008,16/07/2008,-,-,AGM/DIV-RS.3.30 PER SHARE,
MPHASIS,EQ,-,28/08/2006,30/08/2006,24/08/2006,-,-,AGM/DIV-RS.3/- PER SH,
MPHASIS,BL,-,28/08/2006,30/08/2006,24/08/2006,-,-,AGM/DIV-RS.3/- PER SH,
MPHASIS,BT,-,28/08/2006,30/08/2006,24/08/2006,-,-,AGM/DIV-RS.3/- PER SH,
MPHASIS,EQ,-,26/09/2005,29/09/2005,22/09/2005,-,-,AGM/DIV-RS.3/- PER SHARE,
MPHASIS,BT,-,26/09/2005,29/09/2005,22/09/2005,-,-,AGM/DIV-RS.3/- PER SHARE,
MPHASIS,EQ,-,11/09/2007,14/09/2007,07/09/2007,-,-,AGM/FIN DIV-RS.3/- PER SH,
MPHASIS,BT,-,11/09/2007,14/09/2007,04/09/2007,04/09/2007,10/09/2007,AGM/FIN DIV-RS.3/- PER SH,
MPHASIS,BL,-,11/09/2007,14/09/2007,07/09/2007,-,-,AGM/FIN DIV-RS.3/- PER SH,
MPHASIS,BT,-,13/02/2010,24/02/2010,05/02/2010,05/02/2010,11/02/2010,DIVIDEND-RS.3.50 PR SHARE,
MPHASIS,BL,-,13/02/2010,24/02/2010,10/02/2010,-,-,DIVIDEND-RS.3.50 PR SHARE,
MPHASIS,EQ,-,13/02/2010,24/02/2010,10/02/2010,-,-,DIVIDEND-RS.3.50 PR SHARE,
MPHASIS,BE,-,13/02/2010,24/02/2010,10/02/2010,-,-,DIVIDEND-RS.3.50 PR SHARE,
MPHASIS,BE,-,14/02/2011,24/02/2011,10/02/2011,-,-,FINAL DIVIDEND-RS.4/- PER SHARE,
MPHASIS,BL,-,14/02/2011,24/02/2011,10/02/2011,-,-,FINAL DIVIDEND-RS.4/- PER SHARE,
MPHASIS,EQ,-,14/02/2011,24/02/2011,10/02/2011,-,-,FINAL DIVIDEND-RS.4/- PER SHARE,
MPHASIS,BT,-,14/02/2011,24/02/2011,07/02/2011,07/02/2011,11/02/2011,FINAL DIVIDEND-RS.4/- PER SHARE,
MPSLTD,EQ,03/04/2007,-,-,30/03/2007,-,-,2ND INTERIM DIVIDEND-45% PURPOSE REVISED,
MPSLTD,BL,03/04/2007,-,-,30/03/2007,-,-,2ND INTERIM DIVIDEND-45% PURPOSE REVISED,
MPSLTD,BT,03/04/2007,-,-,23/03/2007,23/03/2007,02/04/2007,2ND INTERIM DIVIDEND-45% PURPOSE REVISED,
MPSLTD,BT,-,29/05/2007,31/05/2007,22/05/2007,22/05/2007,28/05/2007,ANNUAL GENERAL MEETING,
MPSLTD,BL,-,17/06/2008,20/06/2008,13/06/2008,-,-,ANNUAL GENERAL MEETING,
MPSLTD,EQ,-,17/06/2008,20/06/2008,13/06/2008,-,-,ANNUAL GENERAL MEETING,
MPSLTD,EQ,-,29/05/2007,31/05/2007,25/05/2007,-,-,ANNUAL GENERAL MEETING,
MPSLTD,BT,-,17/06/2008,20/06/2008,10/06/2008,10/06/2008,16/06/2008,ANNUAL GENERAL MEETING,
MPSLTD,BL,-,29/05/2007,31/05/2007,25/05/2007,-,-,ANNUAL GENERAL MEETING,
MPSLTD,EQ,-,01/07/2010,08/07/2010,29/06/2010,-,-,ANNUAL GENERAL MEETING AND FINAL DIVIDEND RE.1/- PER SHARE,
MPSLTD,BL,-,01/07/2010,08/07/2010,29/06/2010,-,-,ANNUAL GENERAL MEETING AND FINAL DIVIDEND RE.1/- PER SHARE,
MPSLTD,BT,-,01/07/2010,08/07/2010,24/06/2010,24/06/2010,30/06/2010,ANNUAL GENERAL MEETING AND FINAL DIVIDEND RE.1/- PER SHARE,
MPSLTD,BT,-,17/06/2009,23/06/2009,10/06/2009,10/06/2009,16/06/2009,Annual General Meeting,
MPSLTD,BL,-,17/06/2009,23/06/2009,15/06/2009,-,-,Annual General Meeting,
MPSLTD,EQ,-,17/06/2009,23/06/2009,15/06/2009,-,-,Annual General Meeting,
MPSLTD,EQ,-,30/06/2005,04/07/2005,28/06/2005,-,-,DIVIDEND-45%,
MPSLTD,BT,-,30/06/2005,04/07/2005,28/06/2005,-,-,DIVIDEND-45%,
MPSLTD,BT,-,20/06/2006,23/06/2006,16/06/2006,-,-,FINAL DIVIDEND-45%,
MPSLTD,EQ,-,20/06/2006,23/06/2006,16/06/2006,-,-,FINAL DIVIDEND-45%,
MPSLTD,BL,-,20/06/2006,23/06/2006,16/06/2006,-,-,FINAL DIVIDEND-45%,
MPSLTD,BT,15/02/2008,-,-,08/02/2008,08/02/2008,14/02/2008,INTERIM DIVIDEND - 25%,
MPSLTD,EQ,15/02/2008,-,-,14/02/2008,-,-,INTERIM DIVIDEND - 25%,
MPSLTD,BL,15/02/2008,-,-,14/02/2008,-,-,INTERIM DIVIDEND - 25%,
MPSLTD,BT,01/02/2007,-,-,23/01/2007,23/01/2007,31/01/2007,INTERIM DIVIDEND-35%     PURPOSE REVISED,
MPSLTD,BL,01/02/2007,-,-,31/01/2007,-,-,INTERIM DIVIDEND-35%     PURPOSE REVISED,
MPSLTD,EQ,01/02/2007,-,-,31/01/2007,-,-,INTERIM DIVIDEND-35%     PURPOSE REVISED,
MPSLTD,EQ,12/11/2008,-,-,05/11/2008,05/11/2008,11/11/2008,SCHEME OF ARRANGEMENT,
MPSLTD,BL,12/11/2008,-,-,05/11/2008,05/11/2008,11/11/2008,SCHEME OF ARRANGEMENT,
MPSLTD,BT,12/11/2008,-,-,05/11/2008,05/11/2008,11/11/2008,SCHEME OF ARRANGEMENT,
MRF,EQ,07/11/2009,-,-,05/11/2009,-,-,2ND INT DIV-RS.3/- PR SHR,
MRF,BE,07/11/2009,-,-,05/11/2009,-,-,2ND INT DIV-RS.3/- PR SHR,
MRF,BT,07/11/2009,-,-,30/10/2009,30/10/2009,06/11/2009,2ND INT DIV-RS.3/- PR SHR,
MRF,BL,07/11/2009,-,-,05/11/2009,-,-,2ND INT DIV-RS.3/- PR SHR,
MRF,BL,09/11/2007,-,-,07/11/2007,-,-,2ND INTERIM DIVIDEND-30%,
MRF,BT,09/11/2007,-,-,02/11/2007,02/11/2007,08/11/2007,2ND INTERIM DIVIDEND-30%,
MRF,EQ,09/11/2007,-,-,07/11/2007,-,-,2ND INTERIM DIVIDEND-30%,
MRF,BE,07/11/2008,-,-,06/11/2008,-,-,2ND INTERIM DIVIDEND-30%,
MRF,BT,07/11/2008,-,-,31/10/2008,31/10/2008,06/11/2008,2ND INTERIM DIVIDEND-30%,
MRF,BL,07/11/2008,-,-,06/11/2008,-,-,2ND INTERIM DIVIDEND-30%,
MRF,EQ,07/11/2008,-,-,06/11/2008,-,-,2ND INTERIM DIVIDEND-30%,
MRF,EQ,15/11/2006,-,-,14/11/2006,-,-,2ND INTERIM DIVIDEND-30% PURPOSE REVISED,
MRF,BT,15/11/2006,-,-,08/11/2006,08/11/2006,14/11/2006,2ND INTERIM DIVIDEND-30% PURPOSE REVISED,
MRF,BL,15/11/2006,-,-,14/11/2006,-,-,2ND INTERIM DIVIDEND-30% PURPOSE REVISED,
MRF,BL,03/11/2010,-,-,02/11/2010,-,-,2ND INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BE,03/11/2010,-,-,02/11/2010,-,-,2ND INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,EQ,03/11/2010,-,-,02/11/2010,-,-,2ND INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BT,03/11/2010,-,-,27/10/2010,27/10/2010,02/11/2010,2ND INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BT,-,10/03/2009,19/03/2009,03/03/2009,03/03/2009,09/03/2009,AGM/DIVIDEND - 140%,
MRF,EQ,-,10/03/2009,19/03/2009,06/03/2009,-,-,AGM/DIVIDEND - 140%,
MRF,BE,-,10/03/2009,19/03/2009,06/03/2009,-,-,AGM/DIVIDEND - 140%,
MRF,BL,-,10/03/2009,19/03/2009,06/03/2009,-,-,AGM/DIVIDEND - 140%,
MRF,BL,-,14/03/2006,23/03/2006,10/03/2006,-,-,AGM/DIVIDEND-140%,
MRF,EQ,-,14/03/2006,23/03/2006,10/03/2006,-,-,AGM/DIVIDEND-140%,
MRF,BT,-,14/03/2006,23/03/2006,10/03/2006,-,-,AGM/DIVIDEND-140%,
MRF,AE,-,01/03/2001,15/03/2001,19/02/2001,19/02/2001,21/02/2001,AGM/DIVIDEND-90%,
MRF,BE,-,01/03/2001,15/03/2001,14/02/2001,14/02/2001,23/02/2001,AGM/DIVIDEND-90%,
MRF,BE,-,10/03/2008,20/03/2008,05/03/2008,-,-,AGM/FINAL DIVIDEND - 140%,
MRF,BL,-,13/03/2007,22/03/2007,09/03/2007,-,-,AGM/FINAL DIVIDEND - 140%,
MRF,BT,-,13/03/2007,22/03/2007,06/03/2007,06/03/2007,12/03/2007,AGM/FINAL DIVIDEND - 140%,
MRF,EQ,-,13/03/2007,22/03/2007,09/03/2007,-,-,AGM/FINAL DIVIDEND - 140%,
MRF,EQ,-,10/03/2008,20/03/2008,05/03/2008,-,-,AGM/FINAL DIVIDEND - 140%,
MRF,BL,-,10/03/2008,20/03/2008,05/03/2008,-,-,AGM/FINAL DIVIDEND - 140%,
MRF,BT,-,10/03/2008,20/03/2008,29/02/2008,29/02/2008,07/03/2008,AGM/FINAL DIVIDEND - 140%,
MRF,BE,-,01/02/2011,10/02/2011,28/01/2011,-,-,ANNUAL GENERAL MEETING/FINAL DIVIDEND RS.19/- PER SHARE/SPECIAL DIVIDEND RS.25/- PER SHARE,
MRF,BL,-,01/02/2011,10/02/2011,28/01/2011,-,-,ANNUAL GENERAL MEETING/FINAL DIVIDEND RS.19/- PER SHARE/SPECIAL DIVIDEND RS.25/- PER SHARE,
MRF,EQ,-,01/02/2011,10/02/2011,28/01/2011,-,-,ANNUAL GENERAL MEETING/FINAL DIVIDEND RS.19/- PER SHARE/SPECIAL DIVIDEND RS.25/- PER SHARE,
MRF,BT,-,01/02/2011,10/02/2011,24/01/2011,24/01/2011,31/01/2011,ANNUAL GENERAL MEETING/FINAL DIVIDEND RS.19/- PER SHARE/SPECIAL DIVIDEND RS.25/- PER SHARE,
MRF,BE,-,01/03/2010,11/03/2010,25/02/2010,-,-,FIN DIV-RS.19/- PER SHARE,
MRF,BT,-,01/03/2010,11/03/2010,22/02/2010,22/02/2010,26/02/2010,FIN DIV-RS.19/- PER SHARE,
MRF,BL,-,01/03/2010,11/03/2010,25/02/2010,-,-,FIN DIV-RS.19/- PER SHARE,
MRF,EQ,-,01/03/2010,11/03/2010,25/02/2010,-,-,FIN DIV-RS.19/- PER SHARE,
MRF,BT,13/08/2007,-,-,06/08/2007,06/08/2007,10/08/2007,INT DIV-RS.3/- PER SH,
MRF,EQ,13/08/2007,-,-,10/08/2007,-,-,INT DIV-RS.3/- PER SH,
MRF,BL,13/08/2007,-,-,10/08/2007,-,-,INT DIV-RS.3/- PER SH,
MRF,EQ,07/08/2009,-,-,06/08/2009,-,-,INT DIV-RS.3/- PER SHARE,
MRF,BT,07/08/2009,-,-,31/07/2009,31/07/2009,06/08/2009,INT DIV-RS.3/- PER SHARE,
MRF,BE,07/08/2009,-,-,06/08/2009,-,-,INT DIV-RS.3/- PER SHARE,
MRF,BL,07/08/2009,-,-,06/08/2009,-,-,INT DIV-RS.3/- PER SHARE,
MRF,BE,11/08/2008,-,-,08/08/2008,-,-,INTERIM DIVIDEND - 30%,
MRF,BT,11/08/2008,-,-,04/08/2008,04/08/2008,08/08/2008,INTERIM DIVIDEND - 30%,
MRF,BL,11/08/2008,-,-,08/08/2008,-,-,INTERIM DIVIDEND - 30%,
MRF,EQ,11/08/2008,-,-,08/08/2008,-,-,INTERIM DIVIDEND - 30%,
MRF,BL,04/08/2006,-,-,03/08/2006,-,-,INTERIM DIVIDEND-30%     PURPOSE REVISED,
MRF,BT,04/08/2006,-,-,03/08/2006,-,-,INTERIM DIVIDEND-30%     PURPOSE REVISED,
MRF,EQ,04/08/2006,-,-,03/08/2006,-,-,INTERIM DIVIDEND-30%     PURPOSE REVISED,
MRF,EQ,09/08/2010,-,-,06/08/2010,-,-,INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BL,09/08/2010,-,-,06/08/2010,-,-,INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BE,09/08/2010,-,-,06/08/2010,-,-,INTERIM DIVIDEND-RS.3/- PER SHARE,
MRF,BT,09/08/2010,-,-,02/08/2010,02/08/2010,06/08/2010,INTERIM DIVIDEND-RS.3/- PER SHARE,
MRO-TEK,EQ,-,11/06/2009,24/06/2009,09/06/2009,-,-,AGM/DIV-RE.1/- PER SHARE PURPOSE REVISED,
MRO-TEK,BL,-,11/06/2009,24/06/2009,09/06/2009,-,-,AGM/DIV-RE.1/- PER SHARE PURPOSE REVISED,
MRO-TEK,BT,-,11/06/2009,24/06/2009,04/06/2009,04/06/2009,10/06/2009,AGM/DIV-RE.1/- PER SHARE PURPOSE REVISED,
MRO-TEK,BE,-,11/06/2009,24/06/2009,09/06/2009,-,-,AGM/DIV-RE.1/- PER SHARE PURPOSE REVISED,
MRO-TEK,BE,-,14/06/2008,25/06/2008,12/06/2008,-,-,AGM/DIVIDEND - 40%       PURPOSE REVISED,
MRO-TEK,BT,-,14/06/2008,25/06/2008,09/06/2008,09/06/2008,13/06/2008,AGM/DIVIDEND - 40%       PURPOSE REVISED,
MRO-TEK,EQ,-,14/06/2008,25/06/2008,12/06/2008,-,-,AGM/DIVIDEND - 40%       PURPOSE REVISED,
MRO-TEK,BL,-,14/06/2008,25/06/2008,12/06/2008,-,-,AGM/DIVIDEND - 40%       PURPOSE REVISED,
MRO-TEK,AE,-,29/05/2001,01/06/2001,21/05/2001,21/05/2001,23/05/2001,AGM/DIVIDEND-15%         PURPOSE REVISED,
MRO-TEK,BE,-,29/05/2001,01/06/2001,16/05/2001,16/05/2001,25/05/2001,AGM/DIVIDEND-15%         PURPOSE REVISED,
MRO-TEK,EQ,-,14/06/2006,28/06/2006,12/06/2006,-,-,AGM/DIVIDEND-20%         PURPOSE REVISED,
MRO-TEK,BT,-,14/06/2006,28/06/2006,12/06/2006,-,-,AGM/DIVIDEND-20%         PURPOSE REVISED,
MRO-TEK,BL,-,14/06/2006,28/06/2006,12/06/2006,-,-,AGM/DIVIDEND-20%         PURPOSE REVISED,
MRO-TEK,EQ,-,28/07/2005,10/08/2005,26/07/2005,-,-,AGM/DIVIDEND-25%,
MRO-TEK,BE,-,28/07/2005,10/08/2005,26/07/2005,-,-,AGM/DIVIDEND-25%,
MRO-TEK,BT,-,28/07/2005,10/08/2005,26/07/2005,-,-,AGM/DIVIDEND-25%,
MRO-TEK,BL,-,14/06/2007,27/06/2007,12/06/2007,-,-,AGM/FINAL DIVIDEND-20%   PURPOSE REVISED,
MRO-TEK,BT,-,14/06/2007,27/06/2007,07/06/2007,07/06/2007,13/06/2007,AGM/FINAL DIVIDEND-20%   PURPOSE REVISED,
