"","Date","Day","For Trading","For Settlement","Reason","Date","Month","Year","Equity URL","Derivative URL","WDM URL","DEBT URL","RDM URL","SLBS URL"
"450","2002-03-26","Tue","Working Day","Working Day","-","26","MAR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAR/cm26MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAR/fo26MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAR/wdmlist_2632002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"451","2002-03-27","Wed","Working Day","Working Day","-","27","MAR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAR/cm27MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAR/fo27MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAR/wdmlist_2732002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"452","2002-03-28","Thu","Working Day","Working Day","-","28","MAR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAR/cm28MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAR/fo28MAR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAR/wdmlist_2832002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"453","2002-03-29","Fri","Holiday","Holiday","Good Friday/Holi","29","MAR","2002","","","453","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"454","2002-03-30","Sat","Holiday","Holiday","Weekend","30","MAR","2002","","","454","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"455","2002-03-31","Sun","Holiday","Holiday","Weekend","31","MAR","2002","","","455","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"456","2002-04-01","Mon","Working Day","Working Day","-","1","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm1APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo1APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_142002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"457","2002-04-02","Tue","Working Day","Working Day","-","2","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm2APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo2APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_242002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"458","2002-04-03","Wed","Working Day","Working Day","-","3","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm3APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo3APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_342002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"459","2002-04-04","Thu","Working Day","Working Day","-","4","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm4APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo4APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_442002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"460","2002-04-05","Fri","Working Day","Working Day","-","5","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm5APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo5APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_542002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"461","2002-04-06","Sat","Holiday","Holiday","Weekend","6","APR","2002","","","461","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"462","2002-04-07","Sun","Holiday","Holiday","Weekend","7","APR","2002","","","462","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"463","2002-04-08","Mon","Working Day","Working Day","-","8","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm8APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo8APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_842002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"464","2002-04-09","Tue","Working Day","Working Day","-","9","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm9APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo9APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_942002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"465","2002-04-10","Wed","Working Day","Working Day","-","10","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm10APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo10APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1042002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"466","2002-04-11","Thu","Working Day","Working Day","-","11","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm11APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo11APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1142002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"467","2002-04-12","Fri","Working Day","Working Day","-","12","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm12APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo12APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1242002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"468","2002-04-13","Sat","Holiday","Holiday","Weekend","13","APR","2002","","","468","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"469","2002-04-14","Sun","Holiday","Holiday","Ambedkar Jayanti","14","APR","2002","","","469","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"470","2002-04-15","Mon","Working Day","Working Day","-","15","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm15APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo15APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1542002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"471","2002-04-16","Tue","Working Day","Working Day","-","16","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm16APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo16APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1642002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"472","2002-04-17","Wed","Working Day","Working Day","-","17","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm17APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo17APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1742002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"473","2002-04-18","Thu","Working Day","Working Day","-","18","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm18APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo18APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1842002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"474","2002-04-19","Fri","Working Day","Working Day","-","19","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm19APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo19APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_1942002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"475","2002-04-20","Sat","Holiday","Holiday","Weekend","20","APR","2002","","","475","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"476","2002-04-21","Sun","Holiday","Holiday","Weekend","21","APR","2002","","","476","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"477","2002-04-22","Mon","Working Day","Working Day","-","22","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm22APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo22APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2242002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"478","2002-04-23","Tue","Working Day","Working Day","-","23","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm23APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo23APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2342002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"479","2002-04-24","Wed","Working Day","Working Day","-","24","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm24APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo24APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2442002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"480","2002-04-25","Thu","Working Day","Working Day","-","25","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm25APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo25APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2542002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"481","2002-04-26","Fri","Working Day","Working Day","-","26","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm26APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo26APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2642002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"482","2002-04-27","Sat","Holiday","Holiday","Weekend","27","APR","2002","","","482","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"483","2002-04-28","Sun","Holiday","Holiday","Weekend","28","APR","2002","","","483","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"484","2002-04-29","Mon","Working Day","Working Day","-","29","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm29APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo29APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_2942002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"485","2002-04-30","Tue","Working Day","Working Day","-","30","APR","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/APR/cm30APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/APR/fo30APR2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/APR/wdmlist_3042002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"486","2002-05-01","Wed","Holiday","Holiday","Maharashtra Day","1","MAY","2002","","","486","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"487","2002-05-02","Thu","Working Day","Working Day","-","2","MAY","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAY/cm2MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAY/fo2MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAY/wdmlist_252002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"488","2002-05-03","Fri","Working Day","Working Day","-","3","MAY","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAY/cm3MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAY/fo3MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAY/wdmlist_352002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"489","2002-05-04","Sat","Holiday","Holiday","Weekend","4","MAY","2002","","","489","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"490","2002-05-05","Sun","Holiday","Holiday","Weekend","5","MAY","2002","","","490","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"491","2002-05-06","Mon","Working Day","Working Day","-","6","MAY","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAY/cm6MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAY/fo6MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAY/wdmlist_652002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
"492","2002-05-07","Tue","Working Day","Working Day","-","7","MAY","2002","http://www.nseindia.com/content/historical/EQUITIES/2002/MAY/cm7MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/DERIVATIVES/2002/MAY/fo7MAY2002bhav.csv.zip","http://www.nseindia.com/content/historical/WDM/2002/MAY/wdmlist_752002.csv","http://www.nseindia.com/archives/debt/cbm/cbm_trd20111230.csv","http://www.nseindia.com/content/historical/RDM/2011/DEC/rdm30DEC2011bhav.csv.zip","http://www.nseindia.com/archives/slbs/bhavcopy/SLBM_BC_30122011.DAT"
